3|euclidean_distance|296|100101000|[3, 5, 8]|[2.0, 2.23606797749979, 1.0]
3|manhattan_distance|296|100101000|[3, 5, 8]|[2, 3, 1]
3|euclidean_distance|328|101001000|[3, 6, 8]|[1.0, 2.23606797749979, 2.0]
3|manhattan_distance|328|101001000|[3, 6, 8]|[1, 3, 2]
3|euclidean_distance|352|101100000|[5, 6, 8]|[2.23606797749979, 1.0, 2.0]
3|manhattan_distance|352|101100000|[5, 6, 8]|[3, 1, 2]
3|euclidean_distance|385|110000001|[0, 7, 8]|[2.23606797749979, 2.8284271247461903, 1.0]
3|manhattan_distance|385|110000001|[0, 7, 8]|[3, 4, 1]
3|euclidean_distance|386|110000010|[1, 7, 8]|[2.0, 2.23606797749979, 1.0]
3|manhattan_distance|386|110000010|[1, 7, 8]|[2, 3, 1]
3|euclidean_distance|388|110000100|[2, 7, 8]|[2.23606797749979, 2.0, 1.0]
3|manhattan_distance|388|110000100|[2, 7, 8]|[3, 2, 1]
3|euclidean_distance|392|110001000|[3, 7, 8]|[1.4142135623730951, 2.23606797749979, 1.0]
3|manhattan_distance|392|110001000|[3, 7, 8]|[2, 3, 1]
4|euclidean_distance|89|1011001|[0, 3, 4, 6]|[3.0, 1.0, 2.23606797749979, 3.1622776601683795, 1.4142135623730951, 2.0]
4|euclidean_distance|149|10010101|[0, 2, 4, 7]|[2.0, 1.0, 3.1622776601683795, 2.23606797749979, 1.4142135623730951, 3.0]
4|euclidean_distance|154|10011010|[1, 3, 4, 7]|[2.0, 1.4142135623730951, 2.23606797749979, 3.1622776601683795, 1.0, 3.0]
4|euclidean_distance|169|10101001|[0, 3, 5, 7]|[3.0, 1.4142135623730951, 3.1622776601683795, 2.23606797749979, 1.0, 2.0]
4|euclidean_distance|282|100011010|[1, 3, 4, 8]|[2.0, 1.4142135623730951, 2.23606797749979, 3.1622776601683795, 3.605551275463989, 1.0]
4|euclidean_distance|344|101011000|[3, 4, 6, 8]|[3.1622776601683795, 1.4142135623730951, 3.605551275463989, 2.0, 1.0, 2.23606797749979]
4|euclidean_distance|404|110010100|[2, 4, 7, 8]|[2.23606797749979, 1.4142135623730951, 2.8284271247461903, 3.0, 1.0, 3.1622776601683795]
4|euclidean_distance|424|110101000|[3, 5, 7, 8]|[2.23606797749979, 1.0, 3.605551275463989, 2.0, 1.4142135623730951, 3.1622776601683795]
4|euclidean_distance|537|1000011001|[0, 3, 4, 9]|[3.0, 1.0, 2.23606797749979, 3.1622776601683795, 2.8284271247461903, 1.4142135623730951]
4|euclidean_distance|664|1010011000|[3, 4, 7, 9]|[3.1622776601683795, 1.0, 2.8284271247461903, 3.0, 1.4142135623730951, 2.23606797749979]
4|euclidean_distance|777|1100001001|[0, 3, 8, 9]|[3.0, 2.0, 2.23606797749979, 3.605551275463989, 2.8284271247461903, 1.0]
4|euclidean_distance|1161|10010001001|[0, 3, 7, 10]|[3.0, 3.1622776601683795, 2.8284271247461903, 1.0, 2.23606797749979, 1.4142135623730951]
4|euclidean_distance|1169|10010010001|[0, 4, 7, 10]|[1.0, 3.1622776601683795, 2.8284271247461903, 3.0, 2.23606797749979, 1.4142135623730951]
4|euclidean_distance|1416|10110001000|[3, 7, 8, 10]|[1.0, 3.605551275463989, 2.23606797749979, 3.1622776601683795, 1.4142135623730951, 2.0]
4|euclidean_distance|1424|10110010000|[4, 7, 8, 10]|[3.0, 1.0, 2.23606797749979, 3.1622776601683795, 1.4142135623730951, 2.0]
4|euclidean_distance|2129|100001010001|[0, 4, 6, 11]|[1.0, 2.23606797749979, 3.605551275463989, 2.0, 3.1622776601683795, 1.4142135623730951]
4|euclidean_distance|2181|100010000101|[0, 2, 7, 11]|[2.0, 3.1622776601683795, 3.605551275463989, 1.4142135623730951, 2.23606797749979, 1.0]
4|euclidean_distance|2194|100010010010|[1, 4, 7, 11]|[1.4142135623730951, 2.23606797749979, 2.8284271247461903, 3.0, 3.1622776601683795, 1.0]
4|euclidean_distance|2209|100010100001|[0, 5, 7, 11]|[1.4142135623730951, 3.1622776601683795, 3.605551275463989, 2.0, 2.23606797749979, 1.0]
4|euclidean_distance|2307|100100000011|[0, 1, 8, 11]|[1.0, 2.0, 3.605551275463989, 2.23606797749979, 2.8284271247461903, 3.0]
4|euclidean_distance|2316|100100001100|[2, 3, 8, 11]|[1.0, 2.8284271247461903, 2.23606797749979, 3.605551275463989, 2.0, 3.0]
4|euclidean_distance|2322|100100010010|[1, 4, 8, 11]|[1.4142135623730951, 2.23606797749979, 2.8284271247461903, 1.0, 3.1622776601683795, 3.0]
4|euclidean_distance|2384|100101010000|[4, 6, 8, 11]|[2.0, 1.0, 3.1622776601683795, 2.23606797749979, 1.4142135623730951, 3.0]
4|euclidean_distance|2436|100110000100|[2, 7, 8, 11]|[1.4142135623730951, 2.8284271247461903, 2.23606797749979, 3.1622776601683795, 1.0, 3.0]
4|euclidean_distance|2464|100110100000|[5, 7, 8, 11]|[2.0, 1.4142135623730951, 2.23606797749979, 3.1622776601683795, 1.0, 3.0]
4|euclidean_distance|2577|101000010001|[0, 4, 9, 11]|[1.0, 2.23606797749979, 3.605551275463989, 1.4142135623730951, 3.1622776601683795, 2.0]
